台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",6479,18,18,0,745,1/359.9,1/359.9,0.0,180.0
"
479
",8647,32,29,0,1513,1/270.2,1/298.2,0.0,141.8
"
480
",7589,31,18,0,2147,1/244.8,1/421.6,0.0,154.9
"
481
",2596,7,8,0,835,1/370.9,1/324.5,0.0,173.1
"
482
",7484,33,20,0,2577,1/226.8,1/374.2,0.0,141.2
"
483
",2811,8,4,0,558,1/351.4,1/702.8,0.0,234.3
"
484
",8593,36,34,0,2444,1/238.7,1/252.7,0.0,122.8
"
485
",7729,25,22,0,1131,1/309.2,1/351.3,0.0,164.4
"
486
",6967,32,16,0,2151,1/217.7,1/435.4,0.0,145.1
"
487
",7872,31,24,0,1593,1/253.9,1/328.0,0.0,143.1
"
488
",8132,36,20,0,3089,1/225.9,1/406.6,0.0,145.2
"
489
",7726,24,27,0,1596,1/321.9,1/286.1,0.0,151.5
"
490
",6325,16,15,0,684,1/395.3,1/421.7,0.0,204.0
"
491
",5511,20,12,0,1162,1/275.6,1/459.3,0.0,172.2
"
492
",3913,9,9,0,642,1/434.8,1/434.8,0.0,217.4
"
493
",7669,30,27,0,1997,1/255.6,1/284.0,0.0,134.5
"
494
",8744,34,26,0,2520,1/257.2,1/336.3,0.0,145.7
"
495
",7923,31,23,0,2772,1/255.6,1/344.5,0.0,146.7
"
496
",8206,43,31,0,4254,1/190.8,1/264.7,0.0,110.9
"
497
",8314,34,21,0,1827,1/244.5,1/395.9,0.0,151.2
"
498
",7885,35,25,0,2324,1/225.3,1/315.4,0.0,131.4
"
499
",6952,17,20,0,1025,1/408.9,1/347.6,0.0,187.9
"
500
",7669,32,19,0,1055,1/239.7,1/403.6,0.0,150.4
"
501
",7375,29,19,0,1210,1/254.3,1/388.2,0.0,153.6
"
502
",7079,22,31,0,1074,1/321.8,1/228.4,0.0,133.6
"
503
",9225,34,37,0,1886,1/271.3,1/249.3,0.0,129.9
"
504
",6836,29,22,0,2755,1/235.7,1/310.7,0.0,134.0
"
505
",5910,18,18,0,1155,1/328.3,1/328.3,0.0,164.2
"
506
",6092,22,16,0,993,1/276.9,1/380.8,0.0,160.3
"
507
",6870,22,16,0,1420,1/312.3,1/429.4,0.0,180.8
"
508
",5173,15,17,0,1091,1/344.9,1/304.3,0.0,161.7
"
509
",3640,14,7,0,736,1/260.0,1/520.0,0.0,173.3
"
510
",8682,40,31,0,3866,1/217.1,1/280.1,0.0,122.3
"
511
",9402,40,30,0,3180,1/235.1,1/313.4,0.0,134.3
"
512
",4412,21,14,0,2290,1/210.1,1/315.1,0.0,126.1
"
513
",4035,12,12,0,714,1/336.3,1/336.3,0.0,168.1
"
514
",8110,35,29,0,2317,1/231.7,1/279.7,0.0,126.7
"
515
",6955,34,20,0,2276,1/204.6,1/347.8,0.0,128.8
"
516
",8812,33,36,0,2056,1/267.0,1/244.8,0.0,127.7
"
517
",7878,34,24,0,2314,1/231.7,1/328.3,0.0,135.8
"
524
",4101,14,8,0,985,1/292.9,1/512.6,0.0,186.4
"
525
",7567,34,22,0,2379,1/222.6,1/344.0,0.0,135.1
"
526
",7424,25,22,0,1293,1/297.0,1/337.5,0.0,158.0
"
527
",6027,13,16,0,644,1/463.6,1/376.7,0.0,207.8
"
528
",7324,30,24,0,1769,1/244.1,1/305.2,0.0,135.6
"
529
",6907,25,20,0,1026,1/276.3,1/345.4,0.0,153.5
"
530
",6836,21,16,0,1379,1/325.5,1/427.3,0.0,184.8
"
531
",6163,31,18,0,2518,1/198.8,1/342.4,0.0,125.8
"
532
",5264,27,11,0,2590,1/195.0,1/478.5,0.0,138.5
"
533
",8270,30,23,0,1418,1/275.7,1/359.6,0.0,156.0
"
534
",5243,17,12,0,772,1/308.4,1/436.9,0.0,180.8
"
535
",7105,26,22,0,1232,1/273.3,1/323.0,0.0,148.0
