台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",7764,24,26,0,834,1/323.5,1/298.6,0.0,155.3
"
479
",5630,26,10,0,1875,1/216.5,1/563.0,0.0,156.4
"
480
",7514,33,24,0,2826,1/227.7,1/313.1,0.0,131.8
"
481
",5316,14,13,0,1063,1/379.7,1/408.9,0.0,196.9
"
482
",3706,16,5,0,1303,1/231.6,1/741.2,0.0,176.5
"
483
",6921,29,14,0,1349,1/238.7,1/494.4,0.0,161.0
"
484
",3329,11,6,0,878,1/302.6,1/554.8,0.0,195.8
"
485
",8512,34,27,0,2124,1/250.4,1/315.3,0.0,139.5
"
486
",3345,12,8,0,807,1/278.8,1/418.1,0.0,167.3
"
487
",9226,38,39,0,3860,1/242.8,1/236.6,0.0,119.8
"
488
",4377,11,11,0,549,1/397.9,1/397.9,0.0,199.0
"
489
",6522,26,18,0,1609,1/250.8,1/362.3,0.0,148.2
"
490
",7372,24,26,0,758,1/307.2,1/283.5,0.0,147.4
"
491
",5611,27,9,0,1447,1/207.8,1/623.4,0.0,155.9
"
492
",6986,29,24,0,2328,1/240.9,1/291.1,0.0,131.8
"
493
",6469,36,25,0,3995,1/179.7,1/258.8,0.0,106.0
"
494
",5163,20,15,0,1449,1/258.2,1/344.2,0.0,147.5
"
495
",7989,35,30,0,3552,1/228.3,1/266.3,0.0,122.9
"
496
",8374,42,28,0,3805,1/199.4,1/299.1,0.0,119.6
"
497
",7793,32,29,0,2205,1/243.5,1/268.7,0.0,127.8
"
498
",5697,19,14,0,1110,1/299.8,1/406.9,0.0,172.6
"
499
",4821,18,14,0,1237,1/267.8,1/344.4,0.0,150.7
"
500
",7167,28,18,0,1477,1/256.0,1/398.2,0.0,155.8
"
501
",7056,23,20,0,1363,1/306.8,1/352.8,0.0,164.1
"
502
",7043,21,20,0,834,1/335.4,1/352.2,0.0,171.8
"
503
",6864,31,20,0,2733,1/221.4,1/343.2,0.0,134.6
"
504
",3514,8,9,0,717,1/439.3,1/390.4,0.0,206.7
"
505
",6486,25,18,0,1184,1/259.4,1/360.3,0.0,150.8
"
506
",3974,14,7,0,773,1/283.9,1/567.7,0.0,189.2
"
507
",7682,22,21,0,830,1/349.2,1/365.8,0.0,178.7
"
508
",5774,15,13,0,774,1/384.9,1/444.2,0.0,206.2
"
509
",8334,40,23,0,3428,1/208.4,1/362.3,0.0,132.3
"
510
",3570,7,12,0,631,1/510.0,1/297.5,0.0,187.9
"
511
",6611,31,28,0,3057,1/213.3,1/236.1,0.0,112.1
"
512
",5912,30,23,0,3397,1/197.1,1/257.0,0.0,111.5
"
513
",7929,36,29,0,2983,1/220.3,1/273.4,0.0,122.0
"
514
",7912,38,21,0,2291,1/208.2,1/376.8,0.0,134.1
"
515
",4108,11,10,0,742,1/373.5,1/410.8,0.0,195.6
"
516
",5145,18,14,0,1266,1/285.8,1/367.5,0.0,160.8
"
517
",6990,29,18,0,1476,1/241.0,1/388.3,0.0,148.7
"
524
",5960,18,14,0,607,1/331.1,1/425.7,0.0,186.3
"
525
",7210,23,24,0,1312,1/313.5,1/300.4,0.0,153.4
"
526
",5567,22,9,0,1308,1/253.0,1/618.6,0.0,179.6
"
527
",5635,18,8,0,958,1/313.1,1/704.4,0.0,216.7
"
528
",5981,22,13,0,1538,1/271.9,1/460.1,0.0,170.9
"
529
",5741,22,16,0,1203,1/261.0,1/358.8,0.0,151.1
"
530
",8406,42,26,0,3288,1/200.1,1/323.3,0.0,123.6
"
531
",4491,16,11,0,1159,1/280.7,1/408.3,0.0,166.3
"
532
",5164,16,12,0,619,1/322.8,1/430.3,0.0,184.4
"
533
",6450,16,22,0,864,1/403.1,1/293.2,0.0,169.7
"
534
",7177,24,25,0,1649,1/299.0,1/287.1,0.0,146.5
"
535
",6721,25,23,0,1375,1/268.8,1/292.2,0.0,140.0
