台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",5689,20,19,0,2004,1/284.5,1/299.4,0.0,145.9
"
479
",3035,9,7,0,843,1/337.2,1/433.6,0.0,189.7
"
480
",5432,16,16,0,987,1/339.5,1/339.5,0.0,169.8
"
481
",4159,11,8,0,406,1/378.1,1/519.9,0.0,218.9
"
482
",7934,40,21,0,3220,1/198.4,1/377.8,0.0,130.1
"
483
",5157,18,10,0,886,1/286.5,1/515.7,0.0,184.2
"
484
",8666,35,28,0,2375,1/247.6,1/309.5,0.0,137.6
"
485
",3666,12,8,0,627,1/305.5,1/458.3,0.0,183.3
"
486
",6460,22,14,0,1508,1/293.6,1/461.4,0.0,179.4
"
487
",5746,18,16,0,740,1/319.2,1/359.1,0.0,169.0
"
488
",8734,38,34,0,2945,1/229.8,1/256.9,0.0,121.3
"
489
",3905,15,8,0,1014,1/260.3,1/488.1,0.0,169.8
"
490
",6652,31,24,0,2679,1/214.6,1/277.2,0.0,120.9
"
491
",1742,7,3,0,535,1/248.9,1/580.7,0.0,174.2
"
492
",3008,7,6,0,822,1/429.7,1/501.3,0.0,231.4
"
493
",8684,28,37,0,2041,1/310.1,1/234.7,0.0,133.6
"
494
",5910,28,16,0,1797,1/211.1,1/369.4,0.0,134.3
"
495
",8923,37,26,0,2343,1/241.2,1/343.2,0.0,141.6
"
496
",4138,16,11,0,1283,1/258.6,1/376.2,0.0,153.3
"
497
",7538,31,23,0,1573,1/243.2,1/327.7,0.0,139.6
"
498
",5832,25,17,0,1433,1/233.3,1/343.1,0.0,138.9
"
499
",4704,13,10,0,996,1/361.8,1/470.4,0.0,204.5
"
500
",4495,15,9,0,1395,1/299.7,1/499.4,0.0,187.3
"
501
",5469,27,11,0,2379,1/202.6,1/497.2,0.0,143.9
"
502
",7020,29,18,0,1490,1/242.1,1/390.0,0.0,149.4
"
503
",8416,38,28,0,2847,1/221.5,1/300.6,0.0,127.5
"
504
",3501,16,8,0,1447,1/218.8,1/437.6,0.0,145.9
"
505
",5806,22,19,0,1528,1/263.9,1/305.6,0.0,141.6
"
506
",5088,20,10,0,1279,1/254.4,1/508.8,0.0,169.6
"
507
",6623,24,22,0,1050,1/276.0,1/301.0,0.0,144.0
"
508
",8319,24,33,0,1256,1/346.6,1/252.1,0.0,145.9
"
509
",2371,7,6,0,481,1/338.7,1/395.2,0.0,182.4
"
510
",8043,38,24,0,2826,1/211.7,1/335.1,0.0,129.7
"
511
",2285,6,4,0,398,1/380.8,1/571.3,0.0,228.5
"
512
",3203,8,9,0,924,1/400.4,1/355.9,0.0,188.4
"
513
",6786,18,25,0,1694,1/377.0,1/271.4,0.0,157.8
"
514
",2877,9,3,0,474,1/319.7,1/959.0,0.0,239.8
"
515
",4403,20,5,0,954,1/220.2,1/880.6,0.0,176.1
"
516
",1777,6,4,0,894,1/296.2,1/444.3,0.0,177.7
"
517
",7634,31,24,0,1586,1/246.3,1/318.1,0.0,138.8
"
524
",4417,11,12,0,666,1/401.5,1/368.1,0.0,192.0
"
525
",2399,3,4,0,284,1/799.7,1/599.8,0.0,342.7
"
526
",8343,38,20,0,2010,1/219.6,1/417.2,0.0,143.8
"
527
",6969,30,23,0,2370,1/232.3,1/303.0,0.0,131.5
"
528
",3210,9,2,0,804,1/356.7,1/1605.0,0.0,291.8
"
529
",4125,13,9,0,880,1/317.3,1/458.3,0.0,187.5
"
530
",7446,28,16,0,1088,1/265.9,1/465.4,0.0,169.2
"
531
",3058,10,7,0,635,1/305.8,1/436.9,0.0,179.9
"
532
",8552,41,20,0,1970,1/208.6,1/427.6,0.0,140.2
"
533
",8069,30,28,0,1422,1/269.0,1/288.2,0.0,139.1
"
534
",4999,27,12,0,2583,1/185.1,1/416.6,0.0,128.2
"
535
",7701,34,26,0,2907,1/226.5,1/296.2,0.0,128.4
