台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",7298,28,16,0,1112,1/260.6,1/456.1,0.0,165.9
"
479
",8977,26,34,0,1458,1/345.3,1/264.0,0.0,149.6
"
480
",5784,25,23,0,2389,1/231.4,1/251.5,0.0,120.5
"
481
",6981,25,25,0,956,1/279.2,1/279.2,0.0,139.6
"
482
",6549,31,23,0,2372,1/211.3,1/284.7,0.0,121.3
"
483
",9463,40,36,0,2735,1/236.6,1/262.9,0.0,124.5
"
484
",8902,33,41,0,2709,1/269.8,1/217.1,0.0,120.3
"
485
",8483,28,35,0,1633,1/303.0,1/242.4,0.0,134.7
"
486
",6961,28,20,0,1583,1/248.6,1/348.1,0.0,145.0
"
487
",8744,35,38,0,2563,1/249.8,1/230.1,0.0,119.8
"
488
",8335,28,25,0,1611,1/297.7,1/333.4,0.0,157.3
"
489
",9159,29,38,0,1811,1/315.8,1/241.0,0.0,136.7
"
490
",9378,40,37,0,3445,1/234.5,1/253.5,0.0,121.8
"
491
",7032,27,22,0,1136,1/260.4,1/319.6,0.0,143.5
"
492
",6188,22,20,0,1259,1/281.3,1/309.4,0.0,147.3
"
493
",6215,18,20,0,681,1/345.3,1/310.8,0.0,163.6
"
494
",6204,17,23,0,883,1/364.9,1/269.7,0.0,155.1
"
495
",8579,24,41,0,2368,1/357.5,1/209.2,0.0,132.0
"
496
",8061,43,35,0,3923,1/187.5,1/230.3,0.0,103.3
"
497
",7960,30,30,0,2167,1/265.3,1/265.3,0.0,132.7
"
498
",8353,29,35,0,1074,1/288.0,1/238.7,0.0,130.5
"
499
",7928,36,31,0,3588,1/220.2,1/255.7,0.0,118.3
"
500
",8405,35,36,0,3185,1/240.1,1/233.5,0.0,118.4
"
501
",8058,34,30,0,1812,1/237.0,1/268.6,0.0,125.9
"
502
",8280,32,26,0,1450,1/258.8,1/318.5,0.0,142.8
"
503
",6204,25,19,0,2104,1/248.2,1/326.5,0.0,141.0
"
504
",3827,11,9,0,496,1/347.9,1/425.2,0.0,191.4
"
505
",8249,42,32,0,4007,1/196.4,1/257.8,0.0,111.5
"
506
",7394,24,28,0,1130,1/308.1,1/264.1,0.0,142.2
"
507
",2862,8,7,0,757,1/357.8,1/408.9,0.0,190.8
"
508
",7194,23,20,0,1058,1/312.8,1/359.7,0.0,167.3
"
509
",9649,36,34,0,1697,1/268.0,1/283.8,0.0,137.8
"
510
",8211,34,43,0,3533,1/241.5,1/191.0,0.0,106.6
"
511
",6627,19,18,0,860,1/348.8,1/368.2,0.0,179.1
"
512
",7041,20,32,0,1965,1/352.1,1/220.0,0.0,135.4
"
513
",8936,39,44,0,3572,1/229.1,1/203.1,0.0,107.7
"
514
",7407,30,25,0,2210,1/246.9,1/296.3,0.0,134.7
"
515
",7116,25,23,0,1201,1/284.6,1/309.4,0.0,148.3
"
516
",9152,39,31,0,3051,1/234.7,1/295.2,0.0,130.7
"
517
",7404,32,28,0,3711,1/231.4,1/264.4,0.0,123.4
"
524
",6731,26,21,0,2082,1/258.9,1/320.5,0.0,143.2
"
525
",6417,29,17,0,1814,1/221.3,1/377.5,0.0,139.5
"
526
",6659,23,32,0,1685,1/289.5,1/208.1,0.0,121.1
"
527
",6652,20,29,0,1150,1/332.6,1/229.4,0.0,135.8
"
528
",5201,19,20,0,1532,1/273.7,1/260.1,0.0,133.4
"
529
",5773,24,12,0,1335,1/240.5,1/481.1,0.0,160.4
"
530
",4390,13,9,0,951,1/337.7,1/487.8,0.0,199.5
"
531
",7040,31,22,0,2363,1/227.1,1/320.0,0.0,132.8
"
532
",7230,32,21,0,2764,1/225.9,1/344.3,0.0,136.4
"
533
",6933,19,19,0,1142,1/364.9,1/364.9,0.0,182.4
"
534
",5456,13,10,0,533,1/419.7,1/545.6,0.0,237.2
"
535
",7558,36,21,0,2272,1/209.9,1/359.9,0.0,132.6
