台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",3744,13,5,0,822,1/288.0,1/748.8,0.0,208.0
"
479
",6341,26,16,0,1164,1/243.9,1/396.3,0.0,151.0
"
480
",6929,23,33,0,1648,1/301.3,1/210.0,0.0,123.7
"
481
",6908,28,25,0,1992,1/246.7,1/276.3,0.0,130.3
"
482
",6913,31,23,0,1642,1/223.0,1/300.6,0.0,128.0
"
483
",4141,18,10,0,1091,1/230.1,1/414.1,0.0,147.9
"
484
",4327,16,12,0,1369,1/270.4,1/360.6,0.0,154.5
"
485
",5768,23,17,0,1634,1/250.8,1/339.3,0.0,144.2
"
486
",3294,8,8,0,415,1/411.8,1/411.8,0.0,205.9
"
487
",2821,8,9,0,883,1/352.6,1/313.4,0.0,165.9
"
488
",5188,20,9,0,1545,1/259.4,1/576.4,0.0,178.9
"
489
",7122,26,32,0,2944,1/273.9,1/222.6,0.0,122.8
"
490
",7295,34,20,0,2622,1/214.6,1/364.8,0.0,135.1
"
491
",6289,27,17,0,1168,1/232.9,1/369.9,0.0,142.9
"
492
",4487,10,8,0,648,1/448.7,1/560.9,0.0,249.3
"
493
",4661,18,9,0,1200,1/258.9,1/517.9,0.0,172.6
"
494
",4244,16,8,0,816,1/265.3,1/530.5,0.0,176.8
"
495
",5203,22,8,0,1372,1/236.5,1/650.4,0.0,173.4
"
496
",6411,28,17,0,1687,1/229.0,1/377.1,0.0,142.5
"
497
",7207,26,23,0,1864,1/277.2,1/313.3,0.0,147.1
"
498
",5745,14,18,0,733,1/410.4,1/319.2,0.0,179.5
"
499
",6952,34,27,0,2944,1/204.5,1/257.5,0.0,114.0
"
500
",8140,31,32,0,2602,1/262.6,1/254.4,0.0,129.2
"
501
",7119,33,33,0,3159,1/215.7,1/215.7,0.0,107.9
"
502
",5982,17,20,0,1159,1/351.9,1/299.1,0.0,161.7
"
503
",6139,19,18,0,791,1/323.1,1/341.1,0.0,165.9
"
504
",9377,38,38,0,2842,1/246.8,1/246.8,0.0,123.4
"
505
",5019,12,13,0,588,1/418.3,1/386.1,0.0,200.8
"
506
",6835,20,15,0,607,1/341.8,1/455.7,0.0,195.3
"
507
",5128,19,16,0,1168,1/269.9,1/320.5,0.0,146.5
"
508
",8107,29,22,0,1154,1/279.6,1/368.5,0.0,159.0
"
509
",3591,12,5,0,503,1/299.3,1/718.2,0.0,211.2
"
510
",7715,33,24,0,2353,1/233.8,1/321.5,0.0,135.4
"
511
",6753,32,13,0,1319,1/211.0,1/519.5,0.0,150.1
"
512
",6585,34,21,0,3341,1/193.7,1/313.6,0.0,119.7
"
513
",8420,45,35,0,5308,1/187.1,1/240.6,0.0,105.3
"
514
",6308,13,24,0,723,1/485.2,1/262.8,0.0,170.5
"
515
",6716,29,23,0,1955,1/231.6,1/292.0,0.0,129.2
"
516
",8244,31,25,0,1881,1/265.9,1/329.8,0.0,147.2
"
517
",6833,25,21,0,931,1/273.3,1/325.4,0.0,148.5
"
524
",7803,31,23,0,1515,1/251.7,1/339.3,0.0,144.5
"
525
",2844,9,3,0,536,1/316.0,1/948.0,0.0,237.0
"
526
",7633,37,18,0,2305,1/206.3,1/424.1,0.0,138.8
"
527
",6631,20,17,0,827,1/331.6,1/390.1,0.0,179.2
"
528
",5335,22,11,0,1084,1/242.5,1/485.0,0.0,161.7
"
529
",6795,30,22,0,2006,1/226.5,1/308.9,0.0,130.7
"
530
",4187,28,8,0,3259,1/149.5,1/523.4,0.0,116.3
"
531
",5184,17,14,0,1008,1/304.9,1/370.3,0.0,167.2
"
532
",6246,29,15,0,1804,1/215.4,1/416.4,0.0,142.0
"
533
",7317,24,22,0,1252,1/304.9,1/332.6,0.0,159.1
"
534
",7561,25,24,0,1380,1/302.4,1/315.0,0.0,154.3
"
535
",9117,38,32,0,3549,1/239.9,1/284.9,0.0,130.2
