台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",7790,21,39,0,1264,1/371.0,1/199.7,0.0,129.8
"
479
",4594,16,7,0,803,1/287.1,1/656.3,0.0,199.7
"
480
",5446,19,13,0,1590,1/286.6,1/418.9,0.0,170.2
"
481
",7167,39,23,0,3147,1/183.8,1/311.6,0.0,115.6
"
482
",4953,12,14,0,545,1/412.8,1/353.8,0.0,190.5
"
483
",8723,32,34,0,1315,1/272.6,1/256.6,0.0,132.2
"
484
",7208,27,24,0,1356,1/267.0,1/300.3,0.0,141.3
"
485
",5081,14,10,0,726,1/362.9,1/508.1,0.0,211.7
"
486
",5174,16,10,0,1063,1/323.4,1/517.4,0.0,199.0
"
487
",4368,15,14,0,1530,1/291.2,1/312.0,0.0,150.6
"
488
",7703,21,34,0,1225,1/366.8,1/226.6,0.0,140.1
"
489
",6217,28,14,0,1292,1/222.0,1/444.1,0.0,148.0
"
490
",8053,27,27,0,1436,1/298.3,1/298.3,0.0,149.1
"
491
",6473,29,15,0,1842,1/223.2,1/431.5,0.0,147.1
"
492
",5177,20,9,0,1138,1/258.9,1/575.2,0.0,178.5
"
493
",8354,32,33,0,2776,1/261.1,1/253.2,0.0,128.5
"
494
",7270,44,19,0,3711,1/165.2,1/382.6,0.0,115.4
"
495
",7453,32,23,0,2630,1/232.9,1/324.0,0.0,135.5
"
496
",7264,28,24,0,1663,1/259.4,1/302.7,0.0,139.7
"
497
",8520,30,20,0,952,1/284.0,1/426.0,0.0,170.4
"
498
",7978,26,33,0,1807,1/306.8,1/241.8,0.0,135.2
"
499
",5801,26,15,0,1783,1/223.1,1/386.7,0.0,141.5
"
500
",6913,31,17,0,1732,1/223.0,1/406.6,0.0,144.0
"
501
",6731,35,26,0,4922,1/192.3,1/258.9,0.0,110.3
"
502
",5157,16,10,0,980,1/322.3,1/515.7,0.0,198.3
"
503
",8143,41,31,0,4088,1/198.6,1/262.7,0.0,113.1
"
504
",6546,24,16,0,1065,1/272.8,1/409.1,0.0,163.7
"
505
",4117,11,8,0,999,1/374.3,1/514.6,0.0,216.7
"
506
",8588,38,39,0,3069,1/226.0,1/220.2,0.0,111.5
"
507
",6509,26,19,0,1215,1/250.3,1/342.6,0.0,144.6
"
508
",5986,17,12,0,956,1/352.1,1/498.8,0.0,206.4
"
509
",6068,23,12,0,966,1/263.8,1/505.7,0.0,173.4
"
510
",7594,41,30,0,3688,1/185.2,1/253.1,0.0,107.0
"
511
",7880,37,32,0,3159,1/213.0,1/246.3,0.0,114.2
"
512
",6623,22,15,0,1403,1/301.0,1/441.5,0.0,179.0
"
513
",7986,24,28,0,1321,1/332.8,1/285.2,0.0,153.6
"
514
",3392,10,8,0,612,1/339.2,1/424.0,0.0,188.4
"
515
",9145,40,24,0,3001,1/228.6,1/381.0,0.0,142.9
"
516
",9397,36,35,0,2524,1/261.0,1/268.5,0.0,132.4
"
517
",8126,39,34,0,3562,1/208.4,1/239.0,0.0,111.3
"
524
",8680,36,33,0,3402,1/241.1,1/263.0,0.0,125.8
"
525
",6322,18,18,0,723,1/351.2,1/351.2,0.0,175.6
"
526
",5623,18,21,0,1157,1/312.4,1/267.8,0.0,144.2
"
527
",7591,29,29,0,2021,1/261.8,1/261.8,0.0,130.9
"
528
",6931,26,21,0,1726,1/266.6,1/330.0,0.0,147.5
"
529
",4823,22,11,0,1869,1/219.2,1/438.5,0.0,146.2
"
530
",7679,29,29,0,1899,1/264.8,1/264.8,0.0,132.4
"
531
",5773,19,25,0,993,1/303.8,1/230.9,0.0,131.2
"
532
",7802,36,19,0,2871,1/216.7,1/410.6,0.0,141.9
"
533
",3832,11,10,0,786,1/348.4,1/383.2,0.0,182.5
"
534
",6142,20,19,0,1086,1/307.1,1/323.3,0.0,157.5
"
535
",8117,33,28,0,2009,1/246.0,1/289.9,0.0,133.1
