台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",8139,27,35,0,1861,1/301.4,1/232.5,0.0,131.3
"
479
",7478,33,18,0,1440,1/226.6,1/415.4,0.0,146.6
"
480
",6293,28,16,0,2467,1/224.8,1/393.3,0.0,143.0
"
481
",5410,22,13,0,1386,1/245.9,1/416.2,0.0,154.6
"
482
",6749,18,16,0,966,1/374.9,1/421.8,0.0,198.5
"
483
",6281,20,19,0,1172,1/314.1,1/330.6,0.0,161.1
"
484
",6815,29,19,0,1836,1/235.0,1/358.7,0.0,142.0
"
485
",6257,28,18,0,1684,1/223.5,1/347.6,0.0,136.0
"
486
",6995,30,23,0,2340,1/233.2,1/304.1,0.0,132.0
"
487
",7040,22,21,0,1351,1/320.0,1/335.2,0.0,163.7
"
488
",9171,33,33,0,1958,1/277.9,1/277.9,0.0,139.0
"
489
",8765,32,36,0,2547,1/273.9,1/243.5,0.0,128.9
"
490
",6965,19,22,0,1235,1/366.6,1/316.6,0.0,169.9
"
491
",8356,28,32,0,1785,1/298.4,1/261.1,0.0,139.3
"
492
",8235,34,33,0,1973,1/242.2,1/249.5,0.0,122.9
"
493
",5297,17,17,0,1129,1/311.6,1/311.6,0.0,155.8
"
494
",8795,27,36,0,1487,1/325.7,1/244.3,0.0,139.6
"
495
",5212,17,15,0,1153,1/306.6,1/347.5,0.0,162.9
"
496
",7419,28,21,0,1311,1/265.0,1/353.3,0.0,151.4
"
497
",8233,38,18,0,1998,1/216.7,1/457.4,0.0,147.0
"
498
",8372,34,21,0,1848,1/246.2,1/398.7,0.0,152.2
"
499
",4933,15,10,0,1155,1/328.9,1/493.3,0.0,197.3
"
500
",5779,28,15,0,1635,1/206.4,1/385.3,0.0,134.4
"
501
",4577,10,10,0,672,1/457.7,1/457.7,0.0,228.9
"
502
",7591,29,24,0,1554,1/261.8,1/316.3,0.0,143.2
"
503
",7895,31,24,0,2089,1/254.7,1/329.0,0.0,143.5
"
504
",6203,21,15,0,787,1/295.4,1/413.5,0.0,172.3
"
505
",6595,28,13,0,1207,1/235.5,1/507.3,0.0,160.9
"
506
",7739,39,25,0,2915,1/198.4,1/309.6,0.0,120.9
"
507
",6958,28,19,0,2835,1/248.5,1/366.2,0.0,148.0
"
508
",7869,41,28,0,3983,1/191.9,1/281.0,0.0,114.0
"
509
",8660,39,32,0,3175,1/222.1,1/270.6,0.0,122.0
"
510
",5187,16,15,0,610,1/324.2,1/345.8,0.0,167.3
"
511
",7411,30,22,0,1591,1/247.0,1/336.9,0.0,142.5
"
512
",7065,20,21,0,1250,1/353.3,1/336.4,0.0,172.3
"
513
",8698,38,28,0,2573,1/228.9,1/310.6,0.0,131.8
"
514
",8874,40,37,0,3281,1/221.9,1/239.8,0.0,115.2
"
515
",5523,22,10,0,1039,1/251.0,1/552.3,0.0,172.6
"
516
",8745,40,28,0,3567,1/218.6,1/312.3,0.0,128.6
"
517
",8106,32,25,0,1353,1/253.3,1/324.2,0.0,142.2
"
524
",8110,30,28,0,1872,1/270.3,1/289.6,0.0,139.8
"
525
",6662,22,20,0,888,1/302.8,1/333.1,0.0,158.6
"
526
",6739,32,19,0,2593,1/210.6,1/354.7,0.0,132.1
"
527
",7917,36,25,0,2442,1/219.9,1/316.7,0.0,129.8
"
528
",8635,28,36,0,1685,1/308.4,1/239.9,0.0,134.9
"
529
",7754,38,17,0,2437,1/204.1,1/456.1,0.0,141.0
"
530
",7057,29,17,0,2001,1/243.3,1/415.1,0.0,153.4
"
531
",7835,35,20,0,2658,1/223.9,1/391.8,0.0,142.5
"
532
",7587,32,17,0,1179,1/237.1,1/446.3,0.0,154.8
"
533
",3936,13,8,0,756,1/302.8,1/492.0,0.0,187.4
"
534
",7424,24,16,0,1349,1/309.3,1/464.0,0.0,185.6
"
535
",8429,40,27,0,2986,1/210.7,1/312.2,0.0,125.8
