台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",8357,41,26,0,2810,1/203.8,1/321.4,0.0,124.7
"
479
",4954,9,14,0,551,1/550.4,1/353.9,0.0,215.4
"
480
",5667,14,15,0,982,1/404.8,1/377.8,0.0,195.4
"
481
",6575,22,21,0,1381,1/298.9,1/313.1,0.0,152.9
"
482
",5606,19,15,0,909,1/295.1,1/373.7,0.0,164.9
"
483
",5923,20,16,0,1161,1/296.2,1/370.2,0.0,164.5
"
484
",7127,26,18,0,1428,1/274.1,1/395.9,0.0,162.0
"
485
",6726,26,21,0,2260,1/258.7,1/320.3,0.0,143.1
"
486
",7320,29,20,0,1603,1/252.4,1/366.0,0.0,149.4
"
487
",2403,8,3,0,535,1/300.4,1/801.0,0.0,218.5
"
488
",8660,37,37,0,2850,1/234.1,1/234.1,0.0,117.0
"
489
",5877,20,16,0,1064,1/293.9,1/367.3,0.0,163.3
"
490
",7686,30,20,0,950,1/256.2,1/384.3,0.0,153.7
"
491
",3117,9,6,0,594,1/346.3,1/519.5,0.0,207.8
"
492
",7824,38,17,0,2493,1/205.9,1/460.2,0.0,142.3
"
493
",8237,20,32,0,1454,1/411.9,1/257.4,0.0,158.4
"
494
",4495,15,10,0,1249,1/299.7,1/449.5,0.0,179.8
"
495
",5034,17,8,0,589,1/296.1,1/629.3,0.0,201.4
"
496
",6579,20,21,0,1094,1/329.0,1/313.3,0.0,160.5
"
497
",6057,19,13,0,706,1/318.8,1/465.9,0.0,189.3
"
498
",5855,21,11,0,1556,1/278.8,1/532.3,0.0,183.0
"
499
",5435,15,12,0,763,1/362.3,1/452.9,0.0,201.3
"
500
",5029,15,13,0,701,1/335.3,1/386.8,0.0,179.6
"
501
",6735,31,15,0,2529,1/217.3,1/449.0,0.0,146.4
"
502
",7174,37,17,0,3043,1/193.9,1/422.0,0.0,132.9
"
503
",7858,17,21,0,956,1/462.2,1/374.2,0.0,206.8
"
504
",3250,12,4,0,1021,1/270.8,1/812.5,0.0,203.1
"
505
",5222,15,10,0,560,1/348.1,1/522.2,0.0,208.9
"
506
",7778,39,18,0,2604,1/199.4,1/432.1,0.0,136.5
"
507
",3432,14,3,0,938,1/245.1,1/1144.0,0.0,201.9
"
508
",6808,24,14,0,1040,1/283.7,1/486.3,0.0,179.2
"
509
",6656,18,22,0,1132,1/369.8,1/302.5,0.0,166.4
"
510
",7937,25,29,0,1964,1/317.5,1/273.7,0.0,147.0
"
511
",7240,30,29,0,2305,1/241.3,1/249.7,0.0,122.7
"
512
",5881,27,12,0,1530,1/217.8,1/490.1,0.0,150.8
"
513
",9261,40,38,0,2740,1/231.5,1/243.7,0.0,118.7
"
514
",5268,20,10,0,870,1/263.4,1/526.8,0.0,175.6
"
515
",7017,29,18,0,1264,1/242.0,1/389.8,0.0,149.3
"
516
",7465,25,24,0,975,1/298.6,1/311.0,0.0,152.3
"
517
",9333,38,27,0,2571,1/245.6,1/345.7,0.0,143.6
"
524
",6586,28,12,0,1726,1/235.2,1/548.8,0.0,164.7
"
525
",4312,12,9,0,654,1/359.3,1/479.1,0.0,205.3
"
526
",6776,32,22,0,2268,1/211.8,1/308.0,0.0,125.5
"
527
",9439,41,32,0,3376,1/230.2,1/295.0,0.0,129.3
"
528
",6464,21,24,0,1076,1/307.8,1/269.3,0.0,143.6
"
529
",6976,29,21,0,1750,1/240.6,1/332.2,0.0,139.5
"
530
",5634,19,12,0,1587,1/296.5,1/469.5,0.0,181.7
"
531
",3988,13,5,0,767,1/306.8,1/797.6,0.0,221.6
"
532
",5796,19,19,0,1164,1/305.1,1/305.1,0.0,152.5
"
533
",6844,22,23,0,965,1/311.1,1/297.6,0.0,152.1
"
534
",5557,21,11,0,852,1/264.6,1/505.2,0.0,173.7
"
535
",5979,19,13,0,1039,1/314.7,1/459.9,0.0,186.8
