台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",6791,26,16,0,907,1/261.2,1/424.4,0.0,161.7
"
479
",4326,15,9,0,854,1/288.4,1/480.7,0.0,180.3
"
480
",8912,41,41,0,3620,1/217.4,1/217.4,0.0,108.7
"
481
",7266,28,23,0,1958,1/259.5,1/315.9,0.0,142.5
"
482
",6696,31,16,0,2028,1/216.0,1/418.5,0.0,142.5
"
483
",7321,24,24,0,1165,1/305.0,1/305.0,0.0,152.5
"
484
",6700,23,25,0,993,1/291.3,1/268.0,0.0,139.6
"
485
",7987,26,23,0,1435,1/307.2,1/347.3,0.0,163.0
"
486
",7253,28,21,0,1229,1/259.0,1/345.4,0.0,148.0
"
487
",4774,18,12,0,952,1/265.2,1/397.8,0.0,159.1
"
488
",7150,30,23,0,2406,1/238.3,1/310.9,0.0,134.9
"
489
",4553,19,9,0,1223,1/239.6,1/505.9,0.0,162.6
"
490
",8362,49,31,0,4969,1/170.7,1/269.7,0.0,104.5
"
491
",2994,4,8,0,420,1/748.5,1/374.3,0.0,249.5
"
492
",7326,27,22,0,1943,1/271.3,1/333.0,0.0,149.5
"
493
",7502,29,21,0,1661,1/258.7,1/357.2,0.0,150.0
"
494
",8411,30,27,0,1832,1/280.4,1/311.5,0.0,147.6
"
495
",6007,15,18,0,587,1/400.5,1/333.7,0.0,182.0
"
496
",7676,42,23,0,3884,1/182.8,1/333.7,0.0,118.1
"
497
",6572,14,23,0,576,1/469.4,1/285.7,0.0,177.6
"
498
",7420,25,17,0,1425,1/296.8,1/436.5,0.0,176.7
"
499
",6499,22,23,0,1142,1/295.4,1/282.6,0.0,144.4
"
500
",3815,13,7,0,835,1/293.5,1/545.0,0.0,190.8
"
501
",8040,35,24,0,1945,1/229.7,1/335.0,0.0,136.3
"
502
",9051,36,40,0,3140,1/251.4,1/226.3,0.0,119.1
"
503
",7869,32,27,0,1860,1/245.9,1/291.4,0.0,133.4
"
504
",9254,42,42,0,4054,1/220.3,1/220.3,0.0,110.2
"
505
",8022,38,28,0,3632,1/211.1,1/286.5,0.0,121.5
"
506
",9193,30,42,0,2150,1/306.4,1/218.9,0.0,127.7
"
507
",7558,40,34,0,3907,1/189.0,1/222.3,0.0,102.1
"
508
",8181,44,20,0,3297,1/185.9,1/409.1,0.0,127.8
"
509
",8128,29,23,0,1946,1/280.3,1/353.4,0.0,156.3
"
510
",7944,38,23,0,2625,1/209.1,1/345.4,0.0,130.2
"
511
",6513,27,21,0,1451,1/241.2,1/310.1,0.0,135.7
"
512
",7280,38,20,0,3750,1/191.6,1/364.0,0.0,125.5
"
513
",7323,34,17,0,2086,1/215.4,1/430.8,0.0,143.6
"
514
",6660,22,21,0,1072,1/302.7,1/317.1,0.0,154.9
"
515
",6153,23,12,0,1502,1/267.5,1/512.8,0.0,175.8
"
516
",7408,31,18,0,2733,1/239.0,1/411.6,0.0,151.2
"
517
",8368,27,27,0,1794,1/309.9,1/309.9,0.0,155.0
"
524
",7525,27,21,0,1319,1/278.7,1/358.3,0.0,156.8
"
525
",8125,30,28,0,965,1/270.8,1/290.2,0.0,140.1
"
526
",7742,37,23,0,3390,1/209.2,1/336.6,0.0,129.0
"
527
",5962,21,15,0,1545,1/283.9,1/397.5,0.0,165.6
"
528
",6384,21,18,0,1255,1/304.0,1/354.7,0.0,163.7
"
529
",4754,15,15,0,762,1/316.9,1/316.9,0.0,158.5
"
530
",7934,45,22,0,4193,1/176.3,1/360.6,0.0,118.4
"
531
",7576,34,25,0,2373,1/222.8,1/303.0,0.0,128.4
"
532
",6509,22,24,0,1432,1/295.9,1/271.2,0.0,141.5
"
533
",7838,30,19,0,1362,1/261.3,1/412.5,0.0,160.0
"
534
",5021,10,14,0,717,1/502.1,1/358.6,0.0,209.2
"
535
",4570,16,9,1,1063,1/285.6,1/507.8,4570.0,182.8
