台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",3800,13,9,0,649,1/292.3,1/422.2,0.0,172.7
"
479
",5520,23,18,0,1273,1/240.0,1/306.7,0.0,134.6
"
480
",6332,27,27,0,2640,1/234.5,1/234.5,0.0,117.3
"
481
",5356,26,15,0,2033,1/206.0,1/357.1,0.0,130.6
"
482
",5105,17,13,0,954,1/300.3,1/392.7,0.0,170.2
"
483
",4958,24,8,0,1194,1/206.6,1/619.8,0.0,154.9
"
484
",3575,10,8,0,958,1/357.5,1/446.9,0.0,198.6
"
485
",7306,24,30,0,1660,1/304.4,1/243.5,0.0,135.3
"
486
",3053,10,6,0,699,1/305.3,1/508.8,0.0,190.8
"
487
",7054,28,17,0,1401,1/251.9,1/414.9,0.0,156.8
"
488
",1367,5,3,0,454,1/273.4,1/455.7,0.0,170.9
"
489
",7782,23,29,0,1616,1/338.3,1/268.3,0.0,149.7
"
490
",4216,15,15,0,600,1/281.1,1/281.1,0.0,140.5
"
491
",6265,24,24,0,1859,1/261.0,1/261.0,0.0,130.5
"
492
",7715,31,19,0,1330,1/248.9,1/406.1,0.0,154.3
"
493
",1225,4,1,0,501,1/306.3,1/1225.0,0.0,245.0
"
494
",3835,13,3,0,691,1/295.0,1/1278.3,0.0,239.7
"
495
",4821,14,10,0,1100,1/344.4,1/482.1,0.0,200.9
"
496
",6944,23,28,0,1508,1/301.9,1/248.0,0.0,136.2
"
497
",5904,16,13,0,836,1/369.0,1/454.2,0.0,203.6
"
498
",6386,23,13,0,943,1/277.7,1/491.2,0.0,177.4
"
499
",5856,27,11,0,2650,1/216.9,1/532.4,0.0,154.1
"
500
",1392,3,1,0,331,1/464.0,1/1392.0,0.0,348.0
"
501
",5839,20,20,0,717,1/292.0,1/292.0,0.0,146.0
"
502
",5141,15,14,0,619,1/342.7,1/367.2,0.0,177.3
"
503
",3014,13,5,0,711,1/231.8,1/602.8,0.0,167.4
"
504
",7287,22,27,0,1329,1/331.2,1/269.9,0.0,148.7
"
505
",7375,33,25,0,2164,1/223.5,1/295.0,0.0,127.2
"
506
",4470,16,9,0,909,1/279.4,1/496.7,0.0,178.8
"
507
",4679,14,10,0,458,1/334.2,1/467.9,0.0,195.0
"
508
",8010,34,26,0,2135,1/235.6,1/308.1,0.0,133.5
"
509
",5133,20,14,0,1871,1/256.7,1/366.6,0.0,151.0
"
510
",4184,17,9,0,703,1/246.1,1/464.9,0.0,160.9
"
511
",4911,15,8,0,1129,1/327.4,1/613.9,0.0,213.5
"
512
",6979,17,22,0,754,1/410.5,1/317.2,0.0,178.9
"
513
",5090,20,9,0,904,1/254.5,1/565.6,0.0,175.5
"
514
",6882,24,21,0,1940,1/286.8,1/327.7,0.0,152.9
"
515
",6962,26,19,0,1541,1/267.8,1/366.4,0.0,154.7
"
516
",1937,4,3,0,471,1/484.3,1/645.7,0.0,276.7
"
517
",4292,9,7,0,615,1/476.9,1/613.1,0.0,268.3
"
524
",4545,13,10,0,646,1/349.6,1/454.5,0.0,197.6
"
525
",4949,17,14,0,1004,1/291.1,1/353.5,0.0,159.6
"
526
",2059,7,4,0,778,1/294.1,1/514.8,0.0,187.2
"
527
",8329,32,25,0,1478,1/260.3,1/333.2,0.0,146.1
"
528
",3308,13,5,0,751,1/254.5,1/661.6,0.0,183.8
"
529
",6496,27,19,0,1380,1/240.6,1/341.9,0.0,141.2
"
530
",7547,39,26,0,3584,1/193.5,1/290.3,0.0,116.1
"
531
",4113,14,10,0,882,1/293.8,1/411.3,0.0,171.4
"
532
",3405,16,7,0,1324,1/212.8,1/486.4,0.0,148.0
"
533
",8472,37,29,0,2981,1/229.0,1/292.1,0.0,128.4
"
534
",2245,2,4,0,257,1/1122.5,1/561.3,0.0,374.2
"
535
",7749,31,29,0,3853,1/250.0,1/267.2,0.0,129.2
